	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Ignavibacteria	56.5	77.5	464.0	10.5	66.5	610.5	151.5	9.0	330.0	72.0	591.5	218.5	0.0	307.5	15.0	40.0	91.0	248.5	337.5	139.0	106.0	1.0	218.5	82.0	1.0	395.5	84.0	54.0	237.5	153.0	136.0	600.0	17.0	224.5	382.5	377.0	202.0	494.0	286.5	975.5	676.5	0.0	1.5	4.0	1.0	1.0	1.0	1.0	2.0	97.0	293.0	0.5	164.5	218.0	223.0
Nitriliruptoria	217.5	253.0	1538.5	72.0	123.0	1634.5	811.0	92.5	1058.5	152.5	1310.0	1192.5	10.0	619.0	102.0	143.5	797.0	681.0	2025.0	924.5	487.0	8.5	620.5	774.5	11.0	1031.0	453.0	1661.0	3006.0	615.5	509.5	1041.5	66.0	1387.0	869.0	936.5	1173.0	2255.0	1547.5	6860.0	3462.0	5.5	3.5	7.5	3.5	6.5	6.0	9.5	7.5	996.5	2012.5	6.0	783.5	687.0	3311.0
Negativicutes	1154.5	12663.5	23661.5	558.0	1262.0	37043.0	27104.5	2134.0	12137.0	2384.0	20952.5	25783.0	169.5	7709.0	1131.0	1172.5	12395.0	6165.0	19245.0	4917.0	5082.0	80.0	8390.0	27666.0	79.5	16113.5	3293.5	4899.5	19183.5	6449.5	5134.0	14398.5	867.0	9307.5	8863.0	38745.5	5423.5	20284.5	14481.0	45927.0	38819.5	28.0	41.5	52.0	55.5	71.5	70.0	102.5	79.0	6078.5	9691.5	47.5	10942.5	10428.5	26033.0
Armatimonadia	5.0	0.5	48.5	0.0	4.0	76.0	14.5	1.0	19.5	3.0	61.5	20.5	0.0	33.5	5.0	6.0	3.0	28.0	23.5	25.0	2.5	0.0	6.5	7.5	0.0	1.0	18.0	15.0	39.0	12.0	5.5	50.0	0.0	42.0	41.5	66.0	18.5	45.5	39.0	116.5	113.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.5	0.0	47.0
Chthonomonadia	50.5	89.0	319.5	7.0	41.5	620.0	73.5	20.0	185.0	73.0	616.5	229.0	1.0	296.5	11.5	41.5	104.5	372.0	211.0	200.5	107.5	2.0	146.5	124.0	2.0	258.0	61.5	73.0	449.5	112.5	174.5	581.5	57.0	342.5	451.5	359.5	247.0	485.5	408.5	567.5	517.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	8.0	460.0	3.5	122.5	176.0	119.5
Nitrospinia	9.0	15.0	84.0	2.0	37.0	151.0	38.5	2.5	97.5	10.0	115.0	66.0	0.5	129.0	5.5	4.0	37.0	103.5	84.0	86.0	29.5	0.0	50.0	54.0	0.0	102.0	39.0	36.0	62.0	14.0	28.0	142.5	11.0	101.5	105.0	126.0	27.0	144.0	108.5	235.0	161.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	162.5	0.0	47.5	8.5	56.5
Oligosphaeria	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	14.0	0.0	1.0	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentisphaeria	18.5	68.0	185.5	9.0	46.5	641.5	123.5	7.0	268.0	29.0	335.0	245.5	2.0	264.5	8.0	15.5	73.0	271.0	299.0	108.5	42.0	1.0	144.0	81.0	0.0	142.0	64.0	37.0	163.0	82.5	241.0	643.5	100.0	206.5	261.5	1052.0	155.5	1008.0	234.0	522.0	298.5	1.0	0.5	0.0	0.0	0.0	1.0	2.0	0.0	76.5	236.5	1.0	108.0	103.0	142.0
Ardenticatenia	61.0	28.5	163.5	1.5	44.5	354.0	124.0	19.5	191.0	32.0	167.0	70.5	0.5	103.0	10.5	10.0	33.0	120.0	224.0	214.5	25.5	1.5	135.0	64.5	0.0	257.0	51.0	52.0	164.0	90.5	157.5	201.5	19.0	227.5	185.0	231.5	118.5	273.0	259.5	423.5	279.5	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	93.0	159.5	0.0	112.5	71.5	225.0
Thermoflexia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoleophilia	281.5	321.5	3246.0	78.0	265.5	2935.0	1761.5	546.0	1994.0	509.0	2749.0	3851.5	32.0	1741.5	230.0	242.0	1787.5	1611.0	3678.5	2288.5	2016.0	15.5	1510.5	2616.5	11.0	1928.0	830.5	1188.0	3301.0	807.0	674.0	1898.0	157.5	2381.5	1680.0	2148.5	1259.5	3081.0	2690.0	6303.5	5299.5	13.0	18.5	9.5	6.5	10.0	3.0	17.0	12.5	1310.0	2914.5	13.0	1842.0	1063.5	16412.0
Oligoflexia	71.5	88.5	388.0	39.0	109.5	848.5	192.5	13.5	483.0	45.0	670.0	254.0	0.5	718.0	10.0	34.5	160.5	373.5	421.5	211.0	102.0	3.0	230.5	154.0	4.0	313.0	95.5	128.0	350.5	338.0	90.5	406.0	54.0	296.5	283.0	469.0	270.5	582.5	510.0	929.0	644.5	3.0	0.0	0.0	1.0	2.5	2.0	2.0	4.0	121.0	421.5	2.0	176.5	197.5	298.5
Blastocatellia	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	29.0	0.0	0.0	61.0	0.0	0.0	7.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Thermoanaerobaculia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
Fimbriimonadia	117.0	154.5	903.0	49.0	169.0	2474.0	532.0	19.5	844.0	136.0	1698.5	464.5	4.0	691.5	64.0	78.0	370.5	1290.5	477.5	390.0	321.5	7.0	909.5	538.0	7.5	526.5	318.5	642.5	3686.5	265.0	425.5	1336.5	88.0	583.5	975.5	827.5	534.0	1575.0	968.5	2481.0	1956.0	2.0	1.0	2.0	2.0	3.0	8.5	4.0	4.0	553.0	950.5	2.0	343.5	486.0	518.0
Limnochordia	76.5	18.5	98.5	10.5	18.5	149.0	36.5	18.0	100.0	13.0	201.5	114.0	0.0	47.5	29.5	8.5	28.0	104.0	76.5	40.0	37.5	0.5	225.5	21.5	2.5	107.0	20.0	48.5	226.5	40.0	27.0	204.5	14.0	71.5	83.0	83.0	50.0	110.0	271.0	144.5	84.5	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	65.0	99.0	1.0	92.5	108.0	122.5
Tissierellia	2308.0	4563.0	12765.5	719.5	2155.5	30896.5	7677.0	1345.0	10162.0	4532.0	14800.0	55106.5	126.5	5630.0	2554.0	1218.0	9307.5	8249.5	13631.0	13062.5	9515.0	75.0	17318.5	7090.0	114.5	25179.0	4919.5	4718.5	13977.0	24569.0	4846.0	11177.0	764.5	15875.0	8671.0	34707.5	7390.0	18378.5	16903.5	60085.5	27735.5	50.0	72.0	44.5	62.5	83.0	85.5	93.5	80.5	7327.5	13095.0	81.0	30110.5	10103.5	41039.0
Candidatus Peribacteria	18.5	58.0	252.0	11.0	27.0	436.0	89.0	3.0	152.0	47.0	604.0	141.0	3.5	307.0	9.0	15.0	113.0	278.5	274.5	134.0	126.5	0.0	190.5	149.5	2.0	227.0	95.0	115.5	177.0	143.0	65.5	355.0	18.0	193.5	212.0	261.5	165.0	380.0	372.0	1016.0	725.0	1.0	0.0	0.0	1.0	3.0	1.0	1.5	2.0	40.0	331.0	0.0	52.0	120.0	100.5
Longimicrobiia	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
Acidithiobacillia	317.0	412.5	3800.5	207.5	725.5	4271.0	1310.0	98.0	3886.0	372.0	5105.0	3231.5	21.0	2240.0	631.5	959.5	755.5	2439.0	3151.5	1458.5	879.0	15.5	1632.0	1030.0	8.5	1918.0	795.5	1980.5	2140.5	683.5	683.5	2899.0	263.0	2159.0	2493.0	2395.5	1376.0	5026.0	3268.0	4480.0	5842.5	8.0	7.5	8.0	13.5	9.0	9.0	12.0	13.0	669.5	3801.5	12.5	1181.0	1013.5	4311.0
Vicinamibacteria	53.0	242.5	1365.5	27.5	92.5	1336.5	731.0	43.0	763.0	94.0	888.0	784.5	3.0	353.5	23.0	47.0	398.0	351.0	1010.5	393.0	292.0	6.0	868.0	202.5	7.0	567.5	135.0	212.5	726.0	251.0	484.5	655.0	83.5	595.5	555.0	590.5	504.0	1905.5	770.0	1025.0	1166.5	1.0	3.0	0.0	1.0	1.0	2.0	1.0	7.0	439.0	626.0	6.0	511.0	238.5	904.5
Balneolia	67.5	128.0	1206.5	37.0	260.5	1139.0	341.0	28.5	686.5	194.5	3540.0	515.5	6.0	1912.5	33.5	58.5	231.5	850.0	1818.0	570.5	243.0	8.5	1373.5	416.0	8.0	857.5	125.5	158.5	1035.5	297.0	345.0	1506.0	68.0	893.5	1167.5	956.5	560.0	1240.5	925.0	2098.5	1670.0	2.0	3.0	2.0	5.0	2.0	2.5	4.0	6.0	136.5	1406.0	3.0	242.5	264.5	549.0
Rhodothermia	197.5	238.0	1569.0	75.0	137.0	1652.5	698.5	50.5	985.5	218.0	1530.5	787.0	9.0	774.5	53.0	257.0	307.5	1031.0	1031.0	746.5	292.5	6.5	636.0	502.5	2.5	1360.5	254.5	303.0	1601.0	254.5	545.5	1174.0	103.0	917.0	765.5	1428.5	477.5	1348.5	1175.5	4194.0	2235.0	2.5	5.0	1.0	5.5	5.5	10.5	4.5	2.0	452.0	1068.0	6.5	1042.0	378.5	1817.5
Chitinophagia	1705.5	4569.0	23519.5	850.5	3135.5	40974.0	8843.5	589.0	17546.0	3533.5	44115.0	13109.5	109.0	21325.5	1005.0	1520.0	8599.5	23338.0	17110.5	12598.0	7580.5	124.5	15257.0	12209.5	109.0	19441.0	5225.5	6791.0	23203.5	8596.0	6529.0	31685.0	2272.5	17554.0	23781.5	24679.0	13150.0	34376.5	24959.0	56799.5	40248.0	24.0	43.5	85.5	69.5	103.0	86.5	118.0	125.5	2996.0	21520.0	40.0	5784.5	6914.0	10816.0
Chitinispirillia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kiritimatiellia	5.0	14.5	63.0	7.0	9.5	143.0	64.0	4.0	30.5	21.0	239.5	65.0	1.0	87.5	4.0	6.5	20.0	62.5	90.5	51.0	26.0	0.0	52.0	32.0	0.0	27.0	6.0	34.0	127.5	50.0	56.0	84.0	6.0	87.0	112.5	194.0	86.5	78.0	92.5	207.5	179.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	12.0	90.5	0.0	31.0	55.5	56.0
