NAME	platelet	erythroid	neutrophil	monocyte	macrophage	myeloid prog	dendritic cell	basophil	mast cell	b cell	plasma cell	plasmablast	t cell	nk cell	ILC	HSPC	thymocyte	adventitial cell	fibroblast/mesenchymal stem cell	pericyte cell	smooth muscle cell	stromal cell	endothelial cell
AMPD3	1.0	7.56745063798576	1.0	33.5662268815839	27.9705675884712	19.7968802528986	1.0	24.5547575400886	44.8564434134654	34.7255554256397	1.0	1.0	1.0	1.0	1.0	33.5687792606918	1.0	7.22476750685119	8.28099406996566	1.0	1.0	21.9557445529445	1.0
AMPH	1.0	1.0	1.0	81.4029818875313	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.5076066949119	125.557854018499	1.0	1.0	1.0	1.0
AMT	1.0	8.89089248949029	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.5212551826984	1.0	28.966609196271	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMTN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMY1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMY1C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMY2A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMY2B	1.0	1.0	1.0	1.0	23.8755653993816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.1834226701238	1.0	1.0	7.40050149227484	1.0	1.0
AMZ2	1.0	15.020985808489	1.0	51.7010284090556	38.2760432988247	9.97990215136466	30.1524787234469	89.756227570105	116.091978563165	84.2972168543748	26.983645839182	35.6165051342587	54.0909884154935	46.5190703814795	53.1297220570621	32.4727413804963	100.29786144351	33.6819883778241	46.4336914593935	17.4760103694454	30.8259656193503	17.320891898168	23.0353520386503
AMZ2P1	47.9765702687729	1.0	1.0	32.7442968403431	25.2749111740213	26.4307733522264	24.1010903714655	90.4380448674154	108.930243817613	38.9205382617327	1.0	16.2709791407334	1.0	124.711798828657	18.6985241033733	66.1599240458509	1.0	59.4769245719108	12.1079250961596	39.605376246204	35.4705027938775	1.0	5.63091588967377
AMZ2P2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.058296730439	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANAPC10	1.0	20.5552257309205	1.0	8.59737596934312	14.3802834440785	32.5369775539246	29.5871215043064	50.1000356802655	1.0	1.0	7.03909699065589	9.63104213371381	1.0	1.0	23.6778400309791	28.5333161659647	1.0	33.5020593889001	41.8759569046132	47.6190906788018	44.3855475758088	22.3011628716941	23.845322686297
ANAPC13	1.0	69.9115352384913	93.3442349520751	17.9118105543521	22.9242455863979	95.7370049812021	56.9958945116785	44.3831502155119	24.2953665524036	59.1269692131463	29.6821757898378	29.0359470353802	64.2430249832782	21.5664283872007	49.7058885089875	88.3913518271494	92.5027272554587	101.59443443872	89.5091163408743	49.0073680506312	87.5905156932392	45.7882579145079	102.681276154193
ANAPC15	50.8417390611945	42.2508026903346	33.6642321932009	71.5292772509871	43.7969772882983	73.6491982101218	32.6151908964564	76.7281369853547	28.116204106365	1.0	48.9802883393399	95.6068621774998	42.3980431326654	93.7559513108281	50.3373161816864	20.8320131512769	93.5275806441324	19.5074084737601	17.9789052975573	35.4959961182486	72.6980875115544	5.98426879003548	27.791634814138
ANAPC2	1.0	13.7652102375961	1.0	1.0	1.0	6.73431826595675	31.1859454238107	32.9304696658368	15.8045045943295	1.0	7.98289275928873	15.0678218004746	1.0	1.0	18.7208434792619	30.0086797344729	1.0	6.70113980364291	1.0	1.0	11.8823064826394	1.0	12.86823309978
ANAPC4	1.0	19.0334815406978	1.0	35.0729980088969	14.3127760871299	43.7744630950748	61.5155052177614	79.4026918312195	1.0	73.0342550370254	7.1949501965473	1.0	43.4856456932703	40.4263188594747	17.7555490388851	31.6197286832655	47.0281821614264	41.5510736382199	28.6438634729833	27.5458991369606	61.9465178663611	1.0	43.7111684950566
ANAPC7	1.0	39.6059223796638	1.0	35.0729980088969	28.3634081097329	105.24521074357	52.6203694040916	8.48650901264646	1.0	38.6501737387999	19.9148926730835	26.0482937816633	28.106612544422	10.8608846724631	1.0	72.4002986281057	1.0	14.0328934690692	25.984764902971	5.63750501185267	27.5796045001823	32.0681448923179	47.667555328529
ANG	1.0	1.0	1.0	59.5862978600525	43.1109631149198	1.0	60.1025068514766	33.3451619648188	1.0	1.0	17.713676081011	9.65380060977795	1.0	17.8690803500938	1.0	1.0	1.0	278.446150873502	163.239502024869	45.7148983109607	39.3853442350572	38.6919201168917	14.4535319824653
ANGEL1	1.0	17.6055820420155	1.0	1.0	35.3430183070856	6.73460706208226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.57281791827256	1.0	12.86823309978
ANGEL2	1.0	13.0758104071445	1.0	41.5320195502525	32.0330260841082	67.4566555842144	24.1010903714655	41.6459774456648	45.6282508092636	31.3939483867634	10.6432313515855	15.5212551826984	43.4856456932703	16.4285734072944	17.7555490388851	15.5475557780696	41.7213407650627	57.3344775687454	27.0699022047105	16.5132883662158	21.5004753989488	1.0	64.0745309999811
ANGPT1	62.9916745315262	1.0	1.0	1.0	1.0	108.863724531199	1.0	19.7796242104914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	234.227544095296	1.0	62.0703343684589	127.426015980189	110.741408253758	137.874105193534	1.0	1.0
ANGPT2	1.0	1.0	1.0	1.0	1.0	2.56882418582072	31.0906228514349	9.39038692289047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	53.7243362196918	1.0	1.0	1.0	316.421052016761	33.173804586361	1.0	80.8271232106285
ANGPT4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.3941406551518	27.5796045001823	1.0	1.0
ANGPTL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.4412849385055	1.0	1.0	423.811742647571	373.315755027824	269.269399581812	165.280687593027	11.0228580352201	1.0
ANGPTL2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.3751889720258	177.478473950215	10.6270621371573	21.3404373526501	45.0326150570639	30.809698329348
ANGPTL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANGPTL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	305.934818513628	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	110.076202081649	128.984147354919	106.240726390687	15.0066666896954	85.7633064367181	41.2356151890138
ANGPTL5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	109.138275920569	36.6164204905039	1.0	1.0	11.4761392501196	1.0
ANGPTL6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.4020231009443	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANGPTL7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANGPTL8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANK1	155.33701829517	176.498035015925	1.0	1.0	1.0	222.55720808747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.9976286934553	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANK2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	183.519641286341	206.736779568983	15.5461082542531	10.3442621657057	46.613408886826	1.0
ANK3	27.0113530097902	1.0	1.0	199.7775101752	1.0	1.0	1.0	1.0	1.0	70.1130492325434	1.0	1.0	192.337257835313	1.0	169.380460193247	1.0	189.807571546406	1.0	38.2921061110894	10.9791142506093	17.0001241846174	1.0	1.0
ANK3.DT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKAR	1.0	1.0	1.0	1.0	1.0	23.3565858039838	26.6704268701854	1.0	1.0	75.3575964252569	1.0	1.0	28.0276723472771	46.0505271090655	1.0	17.8718577194764	87.5034044315168	31.8828820316665	33.2176737935776	1.0	1.0	1.0	20.523806712012
ANKDD1A	1.0	1.0	60.1478550566463	1.0	19.4998953874109	1.0	1.0	1.0	1.0	1.0	6.80120409929504	1.0	1.0	1.0	1.0	10.0699644115027	1.0	22.7836945561771	1.0	20.2917487753185	51.3126996738492	11.4674649610316	23.7640440456198
ANKDD1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKEF1	1.0	5.64035957524546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.1512960305482	1.0	1.0	1.0	1.0	1.0	1.0	13.9767230584914	1.0	1.0	1.0	1.0	1.0
ANKFN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKFY1	1.0	12.9040361560575	1.0	55.9977022621277	28.0260307976057	36.339597108986	54.1203026673349	35.0404995556914	1.0	23.8544272566558	9.12771326986137	18.0774514782815	54.6154589063953	59.8687790888445	19.4454250689209	41.8845320238132	37.8875572596534	59.7530032471557	36.1375886185928	35.9730282943158	25.5140622453209	27.468991230351	56.2415959995114
ANKH	1.0	53.4604396258536	1.0	40.781129619002	174.630491811756	62.3906912430309	27.3950607864704	24.5085395860204	1.0	107.768045402699	14.5404189300568	1.0	1.0	1.0	103.820795308109	23.0013812323475	1.0	31.3134415247016	106.129110952519	28.8688243641901	163.142141508087	48.3034178658583	76.773180029918
ANKHD1	1.0	11.3641065191898	81.9770374692775	8.5548045519292	63.0222277711474	16.301755669032	19.5845970859352	1.0	82.0344036967734	22.1244108507735	50.188242225805	54.7804658658453	111.609498796814	44.0217277201335	42.614734703912	29.3674227679137	74.1100439951945	37.9265393117773	12.4450187541895	5.42164577942402	5.58968454260982	11.4761392501196	40.2556096478036
ANKHD1.EIF4EBP3	1.0	1.0	35.6449831703476	7.74772742721384	1.0	15.083464266508	1.0	1.0	1.0	1.0	1.0	4.07389468184566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKIB1	1.0	14.5381884047357	1.0	68.4150033896071	48.5262050339088	44.4379303400165	59.2275729203367	28.710042282631	1.0	73.533859361878	21.7906801581984	46.0013861758191	65.6583060429437	90.3548536905687	43.7026571450009	98.3503528410309	87.9082267986153	66.4603029488778	55.6057164927945	47.3606481642083	50.0892185088917	27.9728045257959	57.8101119190098
ANKK1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKLE1	1.0	16.0224364653077	1.0	1.0	1.0	44.3899569852429	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKMY1	1.0	11.8203216575019	1.0	1.0	1.0	38.3137164737047	31.1859454238107	3.62692651224088	1.0	1.0	1.0	1.0	72.3922305168064	1.0	1.0	50.9801652051623	83.683326925411	1.0	1.0	10.7359361050004	1.0	1.0	1.0
ANKMY2	1.0	22.0664247686109	1.0	1.0	15.7482894922387	26.1806446337734	30.0832945556073	11.0903856693548	1.0	1.0	6.09732565427744	16.1559042700962	1.0	19.9530883515567	17.7555490388851	34.1622251449722	37.8875572596534	18.8391910259493	7.27237736684471	70.9273385067142	48.9786217040032	22.2062534962072	1.0
ANKRA2	1.0	7.75637729975444	80.3372601274398	1.0	1.0	27.947315271563	26.5204709633349	3.63080713651444	1.0	25.3741988558059	7.52582191689896	7.59977613101588	94.0796139160542	54.2308840198725	44.4122815043507	58.4324252406641	1.0	29.6697771117078	13.1964549962716	20.1675879081026	12.6362855289413	1.0	27.357561884972
ANKRD1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD10.IT1	1.0	1.0	33.4209231074523	51.0434034428183	15.5655709949187	9.86551479953077	179.590064326076	10.9817632084077	1.0	37.6842533744648	7.21665630531553	11.8903286517516	1.0	50.4789866164419	1.0	15.3691666256904	1.0	1.0	1.0	7.85520895208074	19.8619762715335	29.2819097796094	1.0
ANKRD13A	98.3236472819093	18.5258413242473	321.955950087647	144.09329338042	76.5496375951712	33.239238689626	95.6398067305744	34.3967442865446	26.5430609534105	232.527147231293	34.5720896122871	25.9581504522263	124.981658514653	53.9046147730257	43.6119168463907	56.1750961336497	1.0	58.5589161981082	37.625264575477	20.3975024757526	39.9027812055064	1.0	26.5442554672341
ANKRD13B	1.0	1.0	1.0	1.0	1.0	7.12201837224616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.57971853584839	1.0	1.0	20.9196536181143	1.0	1.0	15.8827931626228	1.0
ANKRD13C	1.0	13.4905583324091	1.0	8.59737596934312	1.0	40.3139678316383	57.3516327719595	1.0	1.0	14.5526843503881	4.35457979133806	15.0678218004746	49.5379472100325	21.5980882139267	33.1625472595673	31.6158229132941	76.6526722948118	25.6522829170629	40.5273669342836	21.1462495789009	48.7118278532791	23.806704443413	1.0
ANKRD16	1.0	7.5084893198013	1.0	1.0	1.0	11.9021069001501	1.0	10.432918837235	1.0	1.0	16.5049417798424	20.5129861263505	1.0	1.0	1.0	10.9822358792439	1.0	23.031405887409	18.7933166677983	20.1675879081026	12.156213233243	12.5438178229782	19.1321104470449
ANKRD18A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD18B	1.0	1.0	1.0	1.0	1.0	6.73634317235937	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD18CP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD20A11P	1.0	1.0	1.0	1.0	1.0	1.0	1.0	57.099779793348	54.1739717853892	1.0	21.9456391127404	1.0	1.0	49.4447824303731	17.7555490388851	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD20A17P	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.4151307673847	1.0	1.0	18.0578278480417
ANKRD20A5P	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.600599702154	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD22	1.0	1.0	29.0892445269013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD26	1.0	42.1101747866155	1.0	68.7070217726931	8.88323686526375	58.3088451393016	1.0	1.0	13.0359732457702	33.7088334129209	40.7903802172828	26.0310304739493	1.0	117.441822303048	69.149352585117	71.7796567479346	219.169415917443	61.3128641346972	40.2216569519634	24.3007307087327	43.5892489981227	55.5300894572162	43.907812829771
ANKRD26P3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.210182328159	1.0	1.0	1.0	1.0
ANKRD27	76.7845363390554	42.2112177634111	1.0	1.0	1.0	110.963782518715	1.0	40.4850847392081	1.0	1.0	1.0	1.0	1.0	130.815687127254	1.0	85.7047722761669	1.0	10.1397831870737	25.3654175405772	8.3621294439687	12.2385092102775	1.0	1.0
ANKRD28	246.538931269447	49.6852294037331	64.1463273416805	35.0433732134273	34.7755211310915	280.559123719299	61.7013545828679	175.496583626859	628.22982147645	120.09223127954	209.928962109066	59.5844632366026	366.574909448882	109.317040244314	40.9532902442713	605.102869076022	1.0	190.088456804954	141.427942019297	41.2924991578018	21.8266541511498	254.844774302976	48.7235178510862
ANKRD30A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD33B	171.208414408283	9.25650489146119	1.0	1.0	1.0	37.2176952144375	191.74205148964	1.0	1.0	1.0	22.5149745775558	1.0	1.0	1.0	1.0	20.3278327286086	1.0	1.0	30.4199840134294	6.00744013490131	16.6977072918293	23.8946672992421	11.3958490336629
ANKRD34A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.1108805294549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD34B	1.0	1.0	218.638881953775	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD34C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD35	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	117.153553455226	84.3079372328093	47.2978848395397	139.634507419913	1.0	1.0
ANKRD36	1.0	21.3943017811785	1.0	1.0	16.3808177753739	69.0907662749466	6.15875930645019	6.75957978637603	1.0	25.2894228376627	28.4376799661696	152.033112506004	107.777845530528	79.0431632651866	83.2415023772236	129.071037305914	159.507456065604	24.5917618880413	1.0	1.0	24.0589660069387	22.2539681633805	23.0027654537957
ANKRD36B	1.0	19.1793697701895	1.0	19.819587661195	24.9636715549014	29.1617740591956	1.0	25.128270980948	1.0	36.6146532669499	48.4151751195715	95.8658467236629	77.267361030007	69.2937062199225	61.0326122751553	39.7232418998468	188.280250612303	17.3887889444067	1.0	1.0	38.6575340349428	1.0	36.2278405526693
ANKRD36BP1	70.2740282467856	1.0	1.0	10.8994368834758	14.7023578421332	37.9487568826882	49.6752199373701	78.7022605227334	16.6321021641955	119.158110889756	19.8873971190029	15.5397496463597	71.0531501690981	161.151025486956	37.1305300467088	57.4508392819247	1.0	75.3017269057936	58.9560860163199	56.454812647094	124.799408252898	40.6393539119869	44.7376512183544
ANKRD36BP2	1.0	12.3466907846931	1.0	1.0	1.0	18.2002207116407	1.0	1.0	1.0	1.0	114.655608605928	71.4420180041895	1.0	1.0	23.5674998217039	13.3156941308234	123.713373283681	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD36C	1.0	20.8719221895426	1.0	41.6450401031473	35.4999151178806	112.631276762295	61.20515771968	40.6734491818359	57.0376278289586	87.7281735088159	24.8836575433063	75.8504779252934	126.447575211361	148.966730428795	66.959994542608	85.9296168960651	164.16872068153	29.4796453826481	35.3364829777683	45.7658136564489	16.9884793940078	1.0	57.4856661231955
ANKRD37	1.0	1.0	1.0	140.736930521537	67.604728357959	1.0	31.2577526088807	36.7762998225194	76.9803658547058	39.9659357828534	70.5347082112187	14.2187697226292	137.788539716095	130.324858703673	83.5233152833554	1.0	1.0	18.8672658787933	62.3330354590106	125.749006804669	94.9703667590401	68.86424052785	73.8438359741752
ANKRD39	1.0	18.6530156030696	1.0	1.0	1.0	30.2544754271028	34.0548032015687	35.5906209258161	1.0	1.0	42.6569963373189	28.7393019083915	25.8123358413345	142.251549944447	52.5300687432999	16.2507069274375	1.0	6.82682965237142	14.4554783690889	12.9467589947125	39.608310897699	1.0	36.2064242377776
ANKRD40	16.3636325828981	1.0	1.0	59.2714952994977	21.8148793690533	27.8280301874201	27.3324204760902	46.5176740249273	91.0251603310987	49.5326597495251	6.41426765198973	1.0	1.0	1.0	12.3217218240181	21.5947889155841	45.7969475587424	8.43203258285782	61.613672071834	58.8833017530667	82.1225449914325	53.9411247449117	69.2320611562686
ANKRD40CL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD42	1.0	1.0	1.0	26.4181631542795	19.4476902426789	13.2300167382958	1.0	6.75957978637603	81.7259955320605	1.0	1.0	1.0	41.1195167551728	1.0	25.8127778435214	1.0	1.0	1.0	23.8041878796339	15.6765414208967	1.0	14.3966941061308	10.6240321500647
ANKRD44	1.0	1.0	164.687297609354	125.436786586854	36.6336982441864	8.52686941481283	169.822507461829	112.259121679818	147.023813601166	493.676597432545	66.3713120894401	130.003345047105	238.596926691388	300.608026571677	255.047257373539	56.8693628036244	287.317418411665	22.2130112212966	9.3902931177897	110.66696677073	57.971038867021	1.0	13.8192780132596
ANKRD44.IT1	1.0	1.0	110.466292645916	30.9325197228139	1.0	1.0	1.0	8.48650901264646	1.0	103.398559617701	1.0	15.5212551826984	1.0	29.8102824550114	55.593347619328	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD46	1.0	1.0	1.0	1.0	31.3848073506992	28.0974957727235	30.0832945556073	10.9817632084077	1.0	1.0	9.40220645723212	4.07027426877245	1.0	1.0	1.0	1.0	1.0	19.4676460949259	30.8376844930482	11.0109068437125	21.9891093850371	1.0	30.8602415986401
ANKRD49	1.0	26.6619829603739	117.272242666616	40.3434323865238	1.0	56.3165558203534	72.2869574262754	60.5415491765466	98.5292450431929	101.829312364554	49.1684705191096	64.8286701939042	78.8404074203816	50.7188544481127	148.850504252071	69.3708603922587	33.6082582736147	14.9534438137316	15.2930205751437	28.4845971282887	71.5904447916925	1.0	1.0
ANKRD50	1.0	8.94260565860292	1.0	10.4116690517418	13.7855504143348	44.1497664783187	1.0	10.4190046231134	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.3734066418622	1.0	1.0	18.6679508321158	80.4316642450415	42.9366032297109	30.8489316674533	74.4712090844593
ANKRD52	1.0	33.7538814502154	1.0	1.0	1.0	20.8955628079907	26.6095062487195	1.0	1.0	63.4923047681746	8.22264667873082	18.2453149491976	1.0	48.314726797352	1.0	8.35764018302022	92.655929394705	13.8562402396135	1.0	45.8618452274149	5.58968454260982	12.7364291504445	1.0
ANKRD53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD54	36.3963375617662	18.3800043524006	1.0	24.1460587387448	1.0	51.6768665089438	26.5204709633349	1.0	60.2980846364653	51.9823087454636	16.5011604644177	8.93997351534383	45.3880910521133	37.1505222031797	100.415356611673	41.858201698246	1.0	1.0	28.5451411459258	14.7104179041615	13.8451368550715	1.0	17.0737779823235
ANKRD55	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	66.4239844914582	1.0	704.971499901665	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD6	33.303225579337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.7555490388851	1.0	1.0	1.0	1.0	1.0	14.9601938317806	22.2193363716602	12.3036035013505
ANKRD65	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.786769723193	38.2366540877492	1.0	1.0	1.0	39.5618002566783
ANKRD66	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKRD9	245.429882897943	74.104232284308	1.0	1.0	49.1086524458557	38.3482718618335	31.1859454238107	151.613269600285	188.70844601531	1.0	1.0	17.5499374287164	1.0	42.7304239681887	18.7024974814862	15.0286305144209	1.0	36.3767428062498	13.3471705628181	78.6555827025868	14.8059859136443	43.5527563321324	46.0769089504422
ANKS1A	92.759288438296	1.0	1.0	34.4762191034787	17.075530688654	18.1326315711468	76.8601028700608	10.432918837235	1.0	31.3939483867634	7.07568715427638	1.0	1.0	1.0	1.0	13.3156941308234	1.0	30.5932343982949	1.0	23.6150358910747	26.6301986884965	17.3712307094406	85.5070969557155
ANKS1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5943971205846	1.0	1.0
ANKS3	1.0	1.0	1.0	1.0	35.6788568937439	59.057756815903	1.0	1.0	1.0	1.0	8.11366133217334	4.07027426877245	1.0	1.0	1.0	43.0363312043462	1.0	64.1707511051272	1.0	3.21082288971201	32.9883918827213	29.3126174196496	26.1800463127827
ANKS4B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKS6	1.0	1.0	1.0	1.0	1.0	10.991462182126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	32.6107056274805	1.0	1.0	1.0	1.0	14.2743016301675	53.2932076607164	1.0
ANKUB1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ANKZF1	17.4018639917329	14.5179028548567	1.0	42.0261751107162	34.3181216462587	46.7097896969565	30.0832945556073	33.091762891346	1.0	84.0751359146008	19.3403350504867	146.354712309576	165.839139415578	1.0	132.88348622153	20.9005674014169	113.557991376838	20.8226795363203	50.6586433574993	1.0	32.1265778820735	15.8732764375605	28.8127894222808
ANLN	1.0	16.4237126107204	1.0	1.0	1.0	31.9250500190519	1.0	1.0	1.0	1.0	3.05467636708261	6.44516432587582	1.0	42.2964993640613	1.0	50.363742255323	1.0	1.0	1.0	1.0	1.0	1.0	1.0
